No,Date,Installed_Capacity,Supply_Capacity,Maximum_Power_Last_Year,Maximum_Power_This_Year,Increasment,Supply_Reserve,Reserve_Rate,Timestamp,Maximum_Power_Last_Year  
5718,2018.11.15,11799.6,8896.5,7297.1,6904.1,-5.4,,28.9,18:00,
5719,2018.11.16,11799.6,8938.8,7434.5,7116,-4.3,,25.6,10:00,
5720,2018.11.17,11826.6,8928,6440,6066.8,-5.8,,47.2,1:00,
5721,2018.11.18,11826.6,8883.6,6171.5,5956.6,-3.5,,49.1,19:00,
5722,2018.11.19,11826.6,8974.9,7679.4,7132.5,-7.1,,25.8,18:00,
5723,2018.11.20,11826.6,8935.9,7732.7,7208.6,-6.8,,24,9:00,
5724,2018.11.21,11826.6,8880.7,7734.9,7420.5,-4.1,,19.7,17:00,
5725,2018.11.22,11826.6,8967.8,7700.3,7393,-4,,21.3,18:00,
5726,2018.11.23,11826.6,8928.4,7760.5,7451.5,-4,,19.8,10:00,
5727,2018.11.24,11826.6,8934,6598,6636.3,0.6,,34.6,11:00,
5728,2018.11.25,11826.6,8882.5,6125.7,6041.8,-1.4,,47,19:00,
5729,2018.11.26,11826.6,9033.4,7631.8,7448.3,-2.4,,21.3,10:00,
5730,2018.11.27,11826.6,9150.9,7651.9,7440.8,-2.8,,23,10:00,
5731,2018.11.28,11826.6,9226.2,7437.8,7449.5,0.2,,23.8,10:00,
5732,2018.11.29,11826.6,9348,7704.8,7591.4,-1.5,,23.1,10:00,
5733,2018.11.30,11826.6,9497,7766.8,7467.6,-3.9,,27.2,10:00,
5734,2018.12.01,11826.6,9335.1,6617.9,6348.4,-4.1,,47,1:00,
5735,2018.12.02,11826.6,9110.5,6121.8,6023.2,-1.6,,51.3,19:00,
5736,2018.12.03,11826.6,9334.2,7922.1,7372.8,-6.9,,26.6,10:00,
5737,2018.12.04,11826.6,9529.9,8078.8,7360,-8.9,,29.5,10:00,
5738,2018.12.05,11826.6,9542.1,8091.1,7628.7,-5.7,,25.1,10:00,
5739,2018.12.06,11826.6,9406.2,8012.7,7815.7,-2.5,,20.4,10:00,
5740,2018.12.07,11826.6,9618.9,1236.2,8207.2,15.1,,17.2,17:00,
5741,2018.12.08,11826.6,9554.1,6876.7,6951,1.1,,37.4,1:00,
5742,2018.12.09,11826.6,9564.2,6400,6726.3,5.1,,42.2,19:00,
5743,2018.12.10,11826.6,9777.5,8392.7,8377.6,-0.2,,16.7,10:00,
5744,2018.12.11,11826.6,9827.1,8513.3,8546.3,0.4,,15,11:00,
5745,2018.12.12,11826.6,9711,8401.2,8344.7,-0.7,,16.4,10:00,
5746,2018.12.13,11826.6,9790.3,8496.8,8370.2,-1.5,,17,10:00,
5747,2018.12.14,11826.6,9803.2,8411.5,8387.1,-0.3,,16.9,10:00,
5748,2018.12.15,11826.6,9715.4,7089,7040,-0.7,,38,1:00,
5749,2018.12.16,11826.6,9586.7,2191.6,6571.1,33.4,,45.9,19:00,
5750,2018.12.17,11826.6,9626.8,8464,8199.1,-3.1,,17.4,10:00,
5751,2018.12.18,11826.6,9599.2,8387.3,8193.9,-2.3,,17.2,10:00,
5752,2018.12.19,11826.6,9732.5,8366.4,8055,-3.7,,20.8,10:00,
5753,2018.12.20,11909.2,9743.1,8345,8108.1,-2.8,,20.2,10:00,
5754,2018.12.21,11909.2,9687.1,8185.2,7949,-2.9,,21.9,10:00,
5755,2018.12.22,11909.2,9413,6721.1,6565.6,-2.3,,43.4,9:00,
5756,2018.12.23,11909.2,9875.1,6330.2,6381.7,0.8,,54.7,0:00,
5757,2018.12.24,11909.2,10073.3,6649.8,7745.3,16.5,,30.1,10:00,
5758,2018.12.25,11909.2,9976.9,8137.4,6783.6,-16.6,,47.1,19:00,
5759,2018.12.26,11909.2,10143.2,8358.9,7989.7,-4.4,,27,10:00,
5760,2018.12.27,11909.2,10192.3,8347.8,8437.7,1.1,,20.8,17:00,
5761,2018.12.28,11909.2,10084.1,7885.7,8608.3,9.2,,17.1,10:00,
5762,2018.12.29,11909.2,9918.1,6477.9,7117.1,9.9,,39.4,1:00,
5763,2018.12.30,11909.2,9834.4,6244.6,6729.5,7.8,,46.1,19:00,
5764,2018.12.31,11909.2,10176.3,6214.5,7465.2,20.1,,36.3,10:00,
5765,2019.01.01,11909.2,10004.3,7933.1,6549.3,-17.4,,52.8,0:00,
5766,2019.01.02,11909.2,10114.9,8159.6,8243.7,1,,22.7,10:00,
5767,2019.01.03,11909.2,9969.5,8402.7,8419.6,0.2,,18.4,10:00,
5768,2019.01.04,11909.2,10029.4,8255.1,8474.6,2.7,,18.3,10:00,
5769,2019.01.05,11909.2,9950.5,6850.2,6949.6,1.5,,43.2,11:00,
5770,2019.01.06,11909.2,9874.8,6442.8,6649.3,3.2,,48.5,20:00,
5771,2019.01.07,11909.2,10109.1,8301.2,8407.4,1.3,,20.2,10:00,
5772,2019.01.08,11909.2,10094.8,8402.1,8381.8,-0.2,,20.4,10:00,
5773,2019.01.09,11909.2,10082.7,8497.8,8539.2,0.5,,18.1,10:00,
5774,2019.01.10,11909.2,10106.4,8561.2,8383.3,-2.1,,20.6,10:00,
5775,2019.01.11,11909.2,9999,8549.7,8194.1,-4.2,,22,10:00,
5776,2019.01.12,11909.2,9830.3,7284.3,6814.7,-6.4,,44.3,11:00,
5777,2019.01.13,11909.2,9799,6628.6,6454.5,-2.6,,51.8,0:00,
5778,2019.01.14,11909.2,9833.3,8049.5,8178.3,1.6,,20.2,10:00,
5779,2019.01.15,11909.2,9834.7,8256.4,8137.8,-1.4,,20.9,10:00,
5780,2019.01.16,11909.2,10180.6,8076.6,8440.1,4.5,,20.6,10:00,
5781,2019.01.17,11909.2,10101.1,7974.8,8261.1,3.6,,22.3,10:00,
5782,2019.01.18,11909.2,10150,7963.3,8166.8,2.6,,24.3,10:00,
5783,2019.01.19,11909.2,9902.8,6781.3,6795,0.2,,45.7,1:00,
5784,2019.01.20,11909.2,9956.1,6391.7,6583,3,,51.2,0:00,
5785,2019.01.21,11909.2,9953,8060.9,8266.8,2.6,,20.4,10:00,
5786,2019.01.22,11909.2,10032,8544.2,8113.4,-5,,23.6,10:00,
5787,2019.01.23,11909.2,10033.7,8627.7,8079.4,-6.4,,24.2,10:00,
5788,2019.01.24,11935,9953.5,8724.7,8023.9,-8,,24,10:00,
5789,2019.01.25,11935,9968.8,8706.3,8100.7,-7,,23.1,10:00,
5790,2019.01.26,11935,9779.6,7441.8,6895.4,-7.3,,41.8,9:00,
5791,2019.01.27,11935,9747,6849.6,6518.9,-4.8,,49.5,1:00,
5792,2019.01.28,11935,9974.5,8656.1,8039.9,-7.1,,24.1,10:00,
5793,2019.01.29,11935,10029.8,8675.4,8121.5,-6.4,,23.5,10:00,
5794,2019.01.30,11935,9972.8,8526,8074.1,-5.3,,23.5,10:00,
5795,2019.01.31,11935,9959,8390.4,8365.2,-0.3,,19.1,11:00,
5796,2019.02.02,11935,9638.6,7268.5,6720.2,-7.5,,43.4,1:00,
5797,2019.02.01,11935,9995,8465.3,8055.6,-4.8,,24.1,10:00,
5798,2019.02.03,11935,9603,6971.1,6033.4,-13.5,,59.2,1:00,
5799,2019.02.05,11935,9457.7,8823.8,5534,-37.3,,70.9,0:00,
5800,2019.02.04,11935,9410.2,8762.3,5760.3,-34.3,,63.4,1:00,
5801,2019.02.06,11935,9573.7,8751.3,5683.5,-35.1,,68.4,0:00,
5802,2019.02.07,11935,9797.9,8727.7,7282.4,-16.6,,34.5,10:00,
5803,2019.02.08,11935,9973.9,8466,7925.3,-6.4,,25.8,10:00,
5804,2019.02.09,11935,9825.9,7124,6760.8,-5.1,,45.3,0:00,
5805,2019.02.10,11935,9730.3,6853.8,6522.5,-4.8,,49.2,19:00,
5806,2019.02.11,11935,9866.2,8663.7,8136.9,-6.1,,21.3,10:00,
5807,2019.02.12,11935,9891,8380.9,8168.4,-2.5,,21.1,10:00,
5808,2019.02.13,11935,9829.7,7784.3,8084.9,3.9,,21.6,10:00,
5809,2019.02.14,11935,9810.1,6318.2,8147.7,29,,20.4,10:00,
5810,2019.02.15,11935,9816.5,5773.3,8147.1,41.1,,20.5,10:00,
5811,2019.02.16,11935,9521.5,5986.7,6776.9,13.2,,40.5,11:00,
5812,2019.02.17,11935,9671.9,6117.2,6403.3,4.7,,51,0:00,
5813,2019.02.18,11935,9791.9,7643.8,8039.4,5.2,,21.8,10:00,
5814,2019.02.19,11935,9873.8,7938.3,8286.9,4.4,,19.1,11:00,
5815,2019.02.20,11935,9776.9,8012.8,7977.7,-0.4,,22.6,10:00,
5816,2019.02.21,11935,9750.8,7966.2,7829.1,-1.7,,24.5,10:00,
5817,2019.02.22,11935,9528,7906.9,7765.6,-1.8,,22.7,10:00,
5818,2019.02.23,11935,9474.7,6627.8,6501.6,-1.9,,45.7,1:00,
5819,2019.02.24,11935,9210.1,6300.5,6088.1,-3.4,,51.3,0:00,
5820,2019.02.25,11935,9352.9,7665.6,7484.8,-2.4,,25,10:00,
5821,2019.02.26,11935,9649.5,7713.3,7448.8,-3.4,,29.5,10:00,
5822,2019.02.27,11935,9674.8,7812.2,7479.2,-4.3,,29.4,10:00,
5823,2019.02.28,11935,9691.5,6872.8,7311.5,6.4,,32.6,10:00,
5824,2019.03.01,11935,9163.7,7643.3,6353.2,-16.9,,44.2,20:00,
5825,2019.03.02,11935,9320.2,6457.1,6056.3,-6.2,,53.9,0:00,
5826,2019.03.03,11935,9341.5,5888.7,5921.1,0.6,,57.8,20:00,
5827,2019.03.04,11935,9152.3,7719.8,7188,-6.9,,27.3,20:00,
5828,2019.03.05,11935,8957.7,7438.4,7360.3,-1,,21.7,10:00,
5829,2019.03.06,11935,9034,7597.4,7357.3,-3.2,,22.8,10:00,
5830,2019.03.07,11935,9056.8,7885.5,7276.8,-7.7,,24.5,10:00,
5831,2019.03.08,11935,9178,7592.2,7239,-4.7,,26.8,9:00,
5832,2019.03.09,11935,9059,6442.7,6252.7,-2.9,,44.9,1:00,
5833,2019.03.10,11935,9034.2,5978.1,5958.4,-0.3,,51.6,20:00,
5834,2019.03.11,11935,9048.7,7328.5,7214.9,-1.6,,25.4,10:00,
5835,2019.03.12,11935,9018.1,7101.7,7377.3,3.9,,22.2,10:00,
5836,2019.03.13,11935,9042.2,6806,7413.6,8.9,,22,10:00,
5837,2019.03.14,11935,9133.2,7117.4,7337.8,3.1,,24.5,9:00,
5838,2019.03.15,11935,9133,7318.3,7356.8,1.5,,24.1,10:00,
5839,2019.03.16,11935,9130.8,6194.6,6308.8,1.8,,44.7,1:00,
5840,2019.03.17,11935,9108.8,5832.4,5948,2,,53.1,20:00,
5841,2019.03.18,11935,8970,7279.5,7200.8,-1.1,,24.6,10:00,
5842,2019.03.19,11935,8999.7,7258.3,7086.6,-2.4,,27,9:00,
5843,2019.03.20,11935,8859,7801.7,7167.5,-8.1,,23.6,10:00,
5844,2019.03.21,11935,8965.4,7342.3,7188.4,-2.1,,24.7,10:00,
5845,2019.03.22,11935,9078.9,7223.1,7168.7,-0.8,,26.6,9:00,
5846,2019.03.23,11935,8992.1,6169.8,6202.9,0.5,,45,1:00,
5847,2019.03.24,11935,9070.5,5751.3,5927.4,3.1,,53,20:00,
5848,2019.03.25,11935,8859.3,6946.7,7237.5,4.2,,22.4,10:00,
5849,2019.03.26,11935,8879.2,6762.2,7039,4.1,,26.1,9:00,
5850,2019.03.27,11982.6,8834.3,6606.8,6867.9,4,,28.6,10:00,
5851,2019.03.28,11982.6,8769.6,6711,6856.4,2.2,,27.9,9:00,
5852,2019.03.29,11982.6,8999.6,6563.7,6795.7,3.5,,32.4,9:00,
5853,2019.03.30,11982.6,9080.5,5755.8,5999.3,4.2,,51.4,0:00,
5854,2019.03.31,11982.6,9101,5639.7,5900.5,4.6,,54.2,20:00,
5855,2019.04.01,11982.6,8958,6584.6,6891.8,4.7,,30,20:00,
5856,2019.04.02,11982.6,8963,6633.5,6937.5,4.6,,29.2,20:00,
5857,2019.04.03,11982.6,8934,6828.1,6891.1,0.9,,29.6,9:00,
5858,2019.04.04,11982.6,8839.5,7052,6861.2,-2.7,,28.8,9:00,
5859,2019.04.05,11982.6,8842.3,6929.6,6978.8,0.7,,26.7,10:00,
5860,2019.04.06,11982.6,8524.4,6091.2,5979.9,-1.8,,42.6,1:00,
5861,2019.04.07,11982.6,8516.9,5811,5724.6,-1.5,,48.8,20:00,
5862,2019.04.08,11982.6,8682.4,6814.9,6678.9,-2,,30,20:00,
5863,2019.04.09,11982.6,8797.6,6652.3,7049.9,6,,24.8,17:00,
5864,2019.04.10,11982.6,8645.5,6553.3,7301,11.4,,18.4,10:00,
5865,2019.04.11,11982.6,8548.7,6643.8,6882.3,3.6,,24.2,10:00,
5866,2019.04.12,11982.6,8670.5,6584.1,6584.1,-0.6,,31.7,9:00,
5867,2019.04.13,11982.6,8312.9,6248.1,5874.1,-6,,41.5,1:00,
5868,2019.04.15,11982.6,8551.2,6580,6565.2,-0.2,,30.3,20:00,
5869,2019.04.14,11982.6,8215.8,5662.3,5734.7,1.3,,43.3,21:00,
5870,2019.04.16,11982.6,8310.6,6645.6,6584.6,-0.9,,26.2,20:00,
5871,2019.04.17,11982.6,8257,6550.6,6485.8,-1,,27.3,9:00,
5872,2019.04.18,11982.6,8285.3,6626.4,6566.5,-0.9,,26.2,20:00,
5873,2019.04.19,11982.6,8442.4,6557.5,6728.6,2.6,,25.5,10:00,
5874,2019.04.20,11982.6,8528.9,5727.7,5753.6,0.5,,48.2,1:00,
5875,2019.04.21,11982.6,8315.2,5642,5635.7,-0.1,,47.5,1:00,
5876,2019.04.22,11982.6,8194.2,6969.2,6503.6,-6.7,,26,17:00,
5877,2019.04.23,11982.6,8155.7,6844.9,6767.6,-1.1,,20.5,17:00,
5878,2019.04.24,11982.6,8285.2,6493.9,6684.3,2.9,,24,17:00,
5879,2019.04.25,11982.6,8351.4,6540.3,6840.6,4.6,,22.1,17:00,
5880,2019.04.26,11982.6,8409.9,6454.7,6870.3,6.4,,22.4,17:00,
5881,2019.04.27,11982.6,8232.4,5694.6,5824.8,2.3,,41.3,1:00,
5882,2019.04.28,11982.6,8087.8,5589.3,5630.4,0.7,,43.6,21:00,
5883,2019.04.29,11982.6,8294.7,6478.1,6890.4,6.4,,20.4,15:00,
5884,2019.04.30,11982.6,8285.3,6043.5,6586.6,9,,25.8,10:00,
5885,2019.05.01,11982.6,8164.5,6784,5925.7,-12.7,,37.8,21:00,
5886,2019.05.02,11982.6,8241.5,6574.7,6434.7,-2.1,,28.1,20:00,
5887,2019.05.03,11982.6,8198.9,6382.8,6348.8,-0.5,,29.1,17:00,
5888,2019.05.04,11982.6,8091.8,5627.8,5589.1,-0.7,,44.8,21:00,
5889,2019.05.05,11982.6,7933.5,5532.1,5487.7,-0.8,,44.6,21:00,
5890,2019.05.06,11982.6,8153,6035.4,5923.2,-1.9,,37.6,21:00,
5891,2019.05.07,11982.6,7950.3,6560,6411.9,-2.3,,24,21:00,
5892,2019.05.08,11982.6,7863.4,6535,6519.1,-0.2,,20.6,17:00,
5893,2019.05.09,11982.6,8055.6,6575.2,6463.7,-1.7,,24.6,20:00,
5894,2019.05.10,11982.6,8167.9,6542.5,6505.1,-0.6,,25.6,17:00,
5895,2019.05.11,11982.6,7970.3,6055.3,5673.7,-6.3,,40.5,21:00,
5896,2019.05.12,11982.6,7957.3,5595.9,5597.1,0,,42.2,21:00,
5897,2019.05.13,11982.6,8044.3,6680.5,6638.5,-0.6,,21.2,17:00,
5898,2019.05.14,11982.6,8069.7,7006.7,6671.6,-4.8,,21,17:00,
5899,2019.05.15,11982.6,8036.1,7222.9,6807.6,-5.7,,18,17:00,
5900,2019.05.16,11982.6,8242.1,7317.3,6963.1,-4.8,,18.4,17:00,
5901,2019.05.17,11982.6,8536.9,7016,6958.3,-0.8,,22.7,17:00,
5902,2019.05.18,11982.6,8693.5,5786.7,5810.2,0.4,,49.6,21:00,
5903,2019.05.19,11982.6,8566.3,5532.6,5754.5,4,,48.9,21:00,
5904,2019.05.20,11982.6,8553.2,6430.7,6483.8,0.8,,31.9,10:00,
5905,2019.05.21,11982.6,8490.4,6090,6557.1,7.7,,29.5,17:00,
5906,2019.05.22,11982.6,8564,6540.9,6668.9,2,,28.4,17:00,
5907,2019.05.23,11982.6,8587,6697.7,6853.5,2.3,,25.3,17:00,
5908,2019.05.24,11982.6,8627,6707.1,7096.4,5.8,,21.6,17:00,
5909,2019.05.25,11982.6,8294,5881.1,5895.2,0.2,,40.7,21:00,
5910,2019.05.26,11982.6,8199.9,5657.6,5761.3,1.8,,42.3,21:00,
5911,2019.05.27,11982.6,8604.4,7023.2,6970,-0.8,,23.4,15:00,
5912,2019.05.28,11982.6,8526.8,7066.4,6616.8,-6.4,,28.9,17:00,
5913,2019.05.29,11982.6,8585.4,7040.7,6747.4,-4.2,,27.2,17:00,
5914,2019.05.30,11982.6,8564.5,6902.4,6885,-0.3,,24.4,17:00,
5915,2019.05.31,11982.6,8793.6,7012.7,6499.2,-7.3,,35.3,17:00,
5916,2019.06.01,11982.6,8811.2,5999,5686,-5.2,,55,21:00,
5917,2019.06.02,11982.6,8759.4,5835.9,5675.8,-2.7,,54.3,21:00,
5918,2019.06.03,11982.6,8899,7142.9,6923.5,-3.1,,28.5,17:00,
5919,2019.06.04,11982.6,9056.4,7122.1,7061.1,-0.9,,28.3,17:00,
5920,2019.06.05,11982.6,9089.8,6511.7,7089.7,8.9,,28.2,17:00,
5921,2019.06.06,11982.6,9058.9,7337.9,6599.6,-10.1,,37.3,15:00,
5922,2019.06.07,11982.6,9281.7,7118.7,6595.6,-7.3,,40.7,15:00,
5923,2019.06.08,11982.6,8814.9,6111.6,5722.2,-6.4,,54,21:00,
5924,2019.06.09,11982.6,8792.8,5675.3,5662.7,-0.2,,55.3,21:00,
5925,2019.06.10,11982.6,8769.4,6824.3,6709.7,-1.7,,30.7,17:00,
5926,2019.06.11,11982.6,8871.5,6893,6712.5,-2.6,,32.2,17:00,
5927,2019.06.12,12047.1,8823.2,6500.9,6836,5.2,,29.1,17:00,
5928,2019.06.13,12047.1,8855.1,6813.3,6930.2,1.7,,27.8,16:00,
5929,2019.06.14,12047.1,8894.9,6842.1,7009.4,2.4,,26.9,17:00,
5930,2019.06.15,12047.1,8709.1,5883.3,5829.9,-0.9,,49.4,21:00,
5931,2019.06.16,12047.1,8667.9,5827.5,5758.9,-1.2,,50.5,21:00,
5932,2019.06.18,12047.1,9012,7221.5,7028.3,-2.7,,28.2,17:00,
5933,2019.06.17,12047.1,8940.9,7321,6914.4,-5.6,,29.3,17:00,
5934,2019.06.19,12047.1,8971.7,7255.1,7104.5,-2.1,,26.3,17:00,
5935,2019.06.20,12047.1,9049.2,7265.6,7241.9,-0.3,,25,17:00,
5936,2019.06.21,12047.1,9055.6,7383.2,7139.2,-3.3,,26.8,17:00,
5937,2019.06.22,12047.1,8889.6,6183.2,5961.1,-3.6,,49.1,21:00,
5938,2019.06.23,12047.1,8812.7,6089.9,5850.4,-3.9,,50.6,21:00,
5939,2019.06.24,12047.1,9046.7,7660.6,7235.8,-5.5,,25,17:00,
5940,2019.06.25,12047.1,8986.9,7523.7,7419.2,-1.4,,21.1,17:00,
5941,2019.06.26,12047.1,8998.3,7480.3,7269.1,-2.8,,23.8,15:00,
5942,2019.06.27,12047.1,9052,7482,7520.6,0.5,,20.4,17:00,
5943,2019.06.28,12047.1,9033.7,7504.9,7387.7,-1.6,,22.3,17:00,
5944,2019.06.29,12114.7,8793.2,6557.1,6186.3,-5.7,,42.1,12:00,
5945,2019.06.30,12114.7,8792.1,6060.9,6066.1,0.1,,44.9,21:00,
5946,2019.07.01,12114.7,9181.7,7561.1,7379.9,-2.4,,24.4,17:00,
5947,2019.07.02,12114.7,9222.7,7731.2,7387.1,-4.5,,24.8,17:00,
5948,2019.07.03,12114.7,9271.2,7891.9,7405.1,-6.2,,25.2,15:00,
5949,2019.07.04,12114.7,9394.6,7753,7597.8,-2,,23.6,17:00,
5950,2019.07.05,12114.7,9439.1,7363.9,7708.1,4.7,,22.5,17:00,
5951,2019.07.06,12114.7,9164.9,6085.5,6466.4,6.3,,41.7,20:00,
5952,2019.07.07,12114.7,9260.7,5894.4,6123.1,3.9,,51.2,21:00,
5953,2019.07.08,12114.7,9443.4,7092,7451.1,5.1,,26.7,17:00,
5954,2019.07.09,12114.7,9427.9,7625.8,7484.7,-1.9,,26,15:00,
5955,2019.07.10,12114.7,9599.9,7940.6,7358.2,-7.3,,30.5,15:00,
5956,2019.07.11,12114.7,9538.1,8139.3,7376.2,-9.4,,29.3,15:00,
5957,2019.07.12,12114.7,9422.2,8207.6,7372,-10.2,,27.8,17:00,
5958,2019.07.13,12114.7,9308.1,7070,6219.2,-12,,49.7,21:00,
5959,2019.07.14,12114.7,9301.7,6979.8,6238.4,-10.6,,49.1,21:00,
5960,2019.07.15,12114.7,9459,8630.6,7522.7,-12.8,,25.7,17:00,
5961,2019.07.16,12114.7,9462.6,8628.6,7700.5,-10.8,,22.9,17:00,
5962,2019.07.17,12114.7,9542,8671,7787.5,-10.2,,22.5,17:00,
5963,2019.07.18,12114.7,9544.5,8759.1,7853.8,-10.3,,21.5,17:00,
5964,2019.07.19,12114.7,9569.1,88080,8103.7,-8,,18.1,15:00,
5965,2019.07.20,12114.7,9414.8,7699.9,6809.6,-11.6,,38.3,15:00,
5966,2019.07.21,12114.7,9452.8,7379.4,6482.6,-12.2,,45.8,21:00,
5967,2019.07.22,12114.7,9703.8,9069.5,8192.3,-9.7,,18.5,17:00,
5968,2019.07.23,12114.7,9559.3,9247.8,8416.4,-9,,13.6,17:00,
5969,2019.07.24,12114.7,9733.2,9039.9,8271.6,-8.5,,17.7,15:00,
5970,2019.07.25,12114.7,9692.7,9068.2,8234.9,-9.2,,17.7,15:00,
5971,2019.07.26,12114.7,9728,9067.8,8094.3,-10.7,,20.2,15:00,
5972,2019.07.27,12114.7,9616,7748.7,7154.8,-7.7,,34.4,14:00,
5973,2019.07.28,12114.7,9552.4,7206.3,6713.7,-6.8,,42.3,21:00,
5974,2019.07.29,12114.7,9701.7,8288.2,8011.4,-3.3,,21.1,17:00,
5975,2019.07.30,12114.7,9714.9,8308.7,8156.7,-1.8,,19.1,17:00,
5976,2019.07.31,12114.7,9718.5,8248.6,7818.2,-5.2,,24.3,17:00,
5977,2019.08.01,12114.7,9769.9,8228.3,7796.7,-5.2,,25.3,18:00,
5978,2019.08.02,12114.7,9751.9,8158.9,7791.3,-4.5,,25.2,18:00,
5979,2019.08.03,12114.7,9411.6,7408.7,7048.5,-4.9,,33.5,17:00,
5980,2019.08.04,12114.7,9516,7479.1,7085.2,-5.3,,34.3,21:00,
5981,2019.08.05,12114.7,9701.3,8881.6,8288.5,-6.7,,17,17:00,
5982,2019.08.06,12114.7,9759.7,8887.3,8249.1,-7.2,,18.3,17:00,
5983,2019.08.07,12114.7,9802.6,8895.5,8107.7,-8.9,,20.9,17:00,
5984,2019.08.08,12114.7,9721.8,8858.2,8435.6,-4.8,,15.2,15:00,
5985,2019.08.09,12114.7,9726.7,1008.5,8540,-2.7,,13.9,17:00,
5986,2019.08.10,12114.7,9337.1,7516.7,7521.1,0.1,,24.1,20:00,
5987,2019.08.11,12114.7,9409.7,7350.9,7330.4,-0.3,,28.4,20:00,
5988,2019.08.12,12114.7,9710.8,9140.5,8694.1,-4.9,,11.7,17:00,
5989,2019.08.13,12114.7,9638.9,9154.8,9031.4,-1.3,,6.7,17:00,
5990,2019.08.14,12114.7,9854,8327.5,9005.2,8.1,,9.4,17:00,
5991,2019.08.15,12114.7,9666.3,8872,7569.3,-14.7,,27.7,15:00,
5992,2019.08.16,12114.7,9804.6,8028.9,8114.7,1.1,,20.8,17:00,
5993,2019.08.17,12114.7,9665.3,6713.1,6833.7,1.8,,41.4,17:00,
5994,2019.08.18,12114.7,9679.1,6673,6605.1,-1,,46.5,20:00,
5995,2019.08.19,12114.7,9855.8,8391.7,8159,-2.8,,20.8,17:00,
5996,2019.08.20,12114.7,9860.7,8402.5,8316.2,-1,,18.6,17:00,
5997,2019.08.21,12114.7,9964,8791.1,8378.2,-4.7,,18.9,17:00,
5998,2019.08.22,12114.7,10047.1,8478.6,8226.4,-3,,22.1,17:00,
5999,2019.08.23,12114.7,10032.6,7984.4,7901.2,-1,,27,17:00,
6000,2019.08.24,12114.7,9811.5,6848.3,6473.5,-5.5,,51.6,15:00,
6001,2019.08.25,12114.7,9825.3,6143.4,6332.6,3.1,,55.2,20:00,
6002,2019.08.26,12114.7,9986.9,7722.4,7947.8,2.9,,25.7,17:00,
6003,2019.08.27,12114.7,9978.7,7935.9,7799.8,-1.7,,27.9,17:00,
6004,2019.08.28,12114.7,9923.2,8028.4,7903.7,-1.6,,25.6,17:00,
6005,2019.08.29,12114.7,9983.3,8128.1,7668.3,-5.7,,30.2,11:00,
6006,2019.08.30,12297.3,9988.2,7742,7373.5,-4.8,,35.5,17:00,
6007,2019.08.31,12297.3,9796.8,6511.7,6339.3,-2.6,,54.5,20:00,
6008,2019.09.01,12297.3,9730.8,6257.4,6184.7,-1.2,,57.3,20:00,
6009,2019.09.02,12297.3,9641.2,7840.5,7623.1,-2.8,,26.5,17:00,
6010,2019.09.03,12297.3,9515.2,7626.8,7706.7,1,,23.5,15:00,
6011,2019.09.04,12297.3,9535.8,7541.6,7793.9,3.3,,22.3,17:00,
6012,2019.09.05,12297.3,9678.6,7660.4,7939,3.6,,21.9,15:00,
6013,2019.09.06,12297.3,9603.2,7330.4,7991.6,9,,20.2,17:00,
6014,2019.09.07,12297.3,9424.3,6154.2,6897.2,12.1,,36.6,12:00,
6015,2019.09.08,12297.3,9282.3,5974.7,6568.6,9.9,,41.3,20:00,
6016,2019.09.09,12297.3,9271.7,7223,7898,9.3,,17.4,17:00,
6017,2019.09.10,12249,9197.7,7132,7865,10.3,,16.9,17:00,
6018,2019.09.11,12249,9236,7300.4,7327.1,0.4,,26.1,11:00,
6019,2019.09.12,12249,8930,7360.7,5502.5,-25.2,,62.3,1:00,
6020,2019.09.13,12249,8786.7,7353,5058.3,-31.2,,73.7,20:00,
6021,2019.09.14,12249,8782.4,6489.6,5507.7,-15.1,,59.5,20:00,
6022,2019.09.15,12249,8773.7,6178.8,5840.1,-5.5,,50.2,20:00,
6023,2019.09.16,12249,8884.1,7308,7192.6,-1.6,,23.5,17:00,
6024,2019.09.17,12249,8894.4,7289.7,7265.4,-0.3,,22.4,17:00,
6025,2019.09.18,12249,9022.1,7265.4,7131,1.8,,26.5,17:00,
6026,2019.09.19,12249,9028.9,7178.4,7120.3,-0.8,,26.8,17:00,
6027,2019.09.20,12249,8996.1,6972.9,6899.7,-1,,30.4,17:00,
6028,2019.09.21,12249,8325.2,5702.9,6042.3,6,,37.8,20:00,
6029,2019.09.22,12249,8567.6,5160.4,5717.5,10.8,,49.8,20:00,
6030,2019.09.23,12249,8775.7,4798.1,6795.5,41.6,,29.1,17:00,
6031,2019.09.24,12249,8782.1,5141.4,6803,32.3,,29.1,17:00,
6032,2019.09.25,12249,8406.7,5599.2,6948.4,24.1,,21,17:00,
6033,2019.09.26,12249,8464.4,6540.4,7094.2,8.5,,19.3,17:00,
6034,2019.09.27,12249,8436.3,6652.4,7069.5,6.3,,19.3,17:00,
6035,2019.09.28,12249,8334.7,5963.2,6165.2,3.4,,35.2,20:00,
6036,2019.09.29,12249,8409.7,5731.1,5991,4.5,,40.4,20:00,
6037,2019.09.30,12249,8437.1,6678.9,7270.3,8.9,,16,17:00,
6038,2019.10.01,12249,8347.1,6629.1,7355,11,,13.5,17:00,
6039,2019.10.02,12249,8517.6,6320.4,7267.4,15,,17.2,15:00,
6040,2019.10.03,12249,8170.3,6821,6538.9,-4.1,,24.9,19:00,
