No,Date,Installed_Capacity,Supply_Capacity,Maximum_Power_Last_Year,Maximum_Power_This_Year,Increasment,Supply_Reserve,Reserve_Rate
3231,2012.01.29 24:00,"7,934.2","7,874.4","6,402.8","6,043.6",-5.6,"1,830.8",30.3
3232,2012.01.30 11:00,"7,934.2","7,950.2","7,155.5","7,160.9",0.1,789.3,11.0
3233,2012.01.31 10:00,"7,934.2","7,935.8","6,739.6","7,230.8",7.3,705.0,9.7
3234,2012.02.01 15:00,"7,934.2","7,943.3","5,834.0","7,201.2",23.4,742.1,10.3
3235,2012.02.02 11:00,"7,934.2","7,950.5","5,079.6","7,383.3",45.4,567.2,7.7
3236,2012.02.03 11:00,"7,934.2","7,944.9","5,281.7","7,304.0",24.0,640.9,8.8
3237,2012.02.04 01:00,"7,934.2","7,744.0","5,557.0","6,548.6",17.8,"1,195.4",18.3
3238,2012.02.05 01:00,"7,934.2","7,711.0","5,714.2","6,132.7",7.3,"1,578.3",25.7
3239,2012.02.06 10:00,"7,934.2","7,851.7","6,849.8","7,200.8",5.1,650.9,9.0
3240,2012.02.07 10:00,"7,934.2","7,903.4","6,879.1","7,309.8",6.3,594.5,8.1
3241,2012.02.08 10:00,"7,934.2","7,959.4","6,787.6","7,313.1",7.7,646.3,8.8
3242,2012.02.09 10:00,"7,934.2","7,880.2","7,008.7","7,243.2",3.4,637.0,8.8
3243,2012.02.10 10:00,"7,934.2","7,884.5","6,959.7","7,253.5",4.2,631.0,8.7
3244,2012.02.11 01:00,"7,934.2","7,819.9","6,378.6","6,407.1",0.5,"1,412.8",22.1
3245,2012.02.12 01:00,"7,934.2","7,751.3","6,008.7","6,036.5",0.5,"1,714.8",28.4
3246,2012.02.13 11:00,"7,934.2","7,740.2","7,100.2","7,114.7",0.2,625.5,8.8
3247,2012.02.14 10:00,"7,934.2","7,778.0","6,991.3","7,025.3",0.5,752.7,10.7
3248,2012.02.15 10:00,"7,934.2","7,797.3","6,976.3","6,969.0",-0.1,828.3,11.9
3249,2012.02.16 10:00,"7,934.2","7,808.0","6,875.0","6,941.4",1.0,865.4,12.5
3250,2012.02.17 10:00,"7,934.2","7,779.1","6,779.6","7,098.7",4.7,680.4,9.6
3251,2012.02.18 11:00,"7,934.2","7,771.0","6,132.7","6,412.1",4.6,"1,358.9",21.2
3252,2012.02.19 01:00,"7,934.2","7,762.7","5,748.2","6,073.3",5.7,"1,689.4",27.8
3253,2012.02.20 10:00,"7,934.2","7,759.1","6,562.2","7,043.3",7.3,715.8,10.2
3254,2012.02.21 10:00,"7,934.2","7,753.2","6,495.4","7,006.6",7.9,746.6,10.7
3255,2012.02.22 10:00,"7,934.2","7,797.8","6,475.9","6,883.7",6.3,914.1,13.3
3256,2012.02.23 10:00,"7,934.2","7,738.4","6,325.0","6,626.7",4.8,"1,111.7",16.8
3257,2012.02.24 10:00,"7,934.2","7,773.6","6,403.2","6,614.0",3.3,"1,159.6",17.5
3258,2012.02.25 24:00,"7,934.2","7,612.6","5,840.2","6,073.1",4.0,"1,539.5",25.3
3259,2012.02.26 24:00,"7,934.2","7,383.3","5,544.4","5,868.7",5.9,"1,514.6",25.8
3260,2012.02.27 11:00,"7,934.2","7,540.8","6,529.0","6,811.6",4.3,729.2,10.7
3261,2012.02.28 10:00,"7,934.2","7,655.2","6,045.4","6,909.1",14.3,746.1,10.8
3262,2012.02.29 10:00,"7,934.2","7,506.6","6,674.6","6,691.0",0.3,815.6,12.2
3263,2012.03.01 23:00,"7,934.2","7,492.1","6,731.0","5,967.6",-11.3,"1,524.5",25.5
3264,2012.03.02 11:00,"7,934.2","7,494.9","6,732.0","6,546.1",-2.8,948.8,14.5
3265,2012.03.03 24:00,"7,934.2","7,336.9","6,110.0","5,788.4",-5.3,"1,548.5",26.8
3266,2012.03.04 23:00,"7,934.2","7,322.6","5,573.6","5,592.3",0.3,"1,730.3",30.9
3267,2012.03.05 11:00,"7,934.2","7,408.5","6,570.0","6,747.5",2.7,661.0,9.8
3268,2012.03.06 11:00,"7,934.2","7,398.6","6,549.7","6,811.9",4.0,586.7,8.6
3269,2012.03.07 10:00,"7,964.8","7,430.2","6,576.2","6,748.0",2.6,682.2,10.1
3270,2012.03.08 10:00,"7,964.8","7,452.7","6,622.1","6,740.7",1.8,712.0,10.6
3271,2012.03.09 11:00,"7,964.8","7,387.8","6,403.8","6,740.3",5.3,647.5,9.6
3272,2012.03.10 11:00,"7,964.8","7,115.5","5,790.8","5,919.3",2.2,"1,196.2",20.2
3273,2012.03.11 24:00,"7,964.8","7,242.0","5,334.1","5,821.4",9.1,"1,420.6",24.4
3274,2012.03.12 11:00,"7,964.8","7,542.0","6,273.0","6,918.0",10.3,624.0,9.0
3275,2012.03.13 10:00,"7,964.8","7,465.1","6,410.1","6,794.4",6.0,670.7,9.9
3276,2012.03.14 10:00,"7,964.8","7,391.8","6,553.2","6,794.1",3.7,597.7,8.8
3277,2012.03.15 10:00,"7,964.8","7,369.6","6,574.0","6,666.2",1.4,703.4,10.6
3278,2012.03.16 11:00,"7,964.8","7,375.3","6,412.4","6,594.9",2.9,780.4,11.8
3279,2012.03.17 11:00,"7,964.8","6,950.9","5,710.9","5,848.7",2.4,"1,102.2",18.8
3280,2012.03.18 23:00,"7,964.8","6,943.8","5,388.1","5,551.6",3.0,"1,392.2",25.1
3281,2012.03.19 11:00,"7,964.8","7,287.9","6,185.5","6,592.9",6.6,695.0,10.5
3282,2012.03.20 10:00,"7,964.8","7,290.1","6,365.4","6,591.7",3.6,698.4,10.6
3283,2012.03.21 10:00,"7,964.8","7,300.8","6,407.3","6,555.4",2.3,745.4,11.4
3284,2012.03.22 11:00,"7,964.8","7,203.0","6,365.8","6,631.4",4.2,571.6,8.6
3285,2012.03.23 11:00,"7,964.8","7,215.2","6,444.7","6,591.6",2.3,623.6,9.5
3286,2012.03.24 24:00,"7,964.8","7,053.9","5,741.2","5,845.5",1.8,"1,208.4",20.7
3287,2012.03.25 23:00,"7,964.8","7,074.7","5,387.4","5,560.0",3.2,"1,514.7",27.2
3288,2012.03.26 11:00,"7,964.8","7,186.3","6,288.4","6,540.6",4.0,645.7,9.9
3289,2012.03.27 11:00,"7,964.8","7,137.3","6,325.6","6,413.2",1.4,724.1,11.3
3290,2012.03.28 10:00,"7,964.8","7,112.2","6,157.1","6,267.1",1.8,845.1,13.5
3291,2012.03.29 10:00,"7,964.8","7,077.7","6,060.0","6,150.5",1.5,927.2,15.1
3292,2012.03.30 11:00,"7,964.8","6,994.0","5,925.2","6,268.6",4.7,791.7,12.8
3293,2012.03.31 24:00,"7,964.8","6,887.4","5,548.2","5,599.3",0.9,"1,288.1",23.0
3294,2012.04.01 23:00,"7,943.2","6,834.0","5,248.7","5,382.4",2.6,"1,451.6",27.0
3295,2012.04.02 11:00,"7,943.2","6,986.6","6,014.8","6,205.8",3.2,780.8,12.6
3296,2012.04.03 11:00,"7,943.2","6,947.4","5,951.3","6,439.0",8.2,508.4,7.9
3297,2012.04.04 10:00,"7,943.2","6,931.9","5,974.9","6,245.5",4.5,686.4,11.0
3298,2012.04.05 20:00,"7,943.2","6,937.4","6,140.0","6,144.7",0.1,792.7,12.9
3299,2012.04.06 11:00,"7,943.2","6,940.4","5,899.0","6,195.5",5.0,744.9,12.0
3300,2012.04.07 11:00,"7,943.2","6,693.4","5,415.8","5,647.0",4.3,"1,046.4",18.5
3301,2012.04.08 23:00,"7,943.2","6,635.6","5,154.0","5,254.5",2.0,"1,381.1",26.3
3302,2012.04.09 11:00,"7,943.2","6,701.2","5,931.7","5,963.2",0.5,738.0,12.4
3303,2012.04.10 17:00,"7,943.2","6,693.8","5,827.8","6,061.5",4.0,632.3,10.4
3304,2012.04.11 11:00,"7,943.2","6,740.6","5,816.7","5,719.2",-1.7,"1,021.4",17.9
3305,2012.04.12 20:00,"7,943.2","6,778.7","5,838.7","6,031.8",3.3,746.9,12.4
3306,2012.04.13 20:00,"7,943.2","6,739.8","5,821.3","5,999.8",3.1,740.0,12.3
3307,2012.04.14 11:00,"7,943.2","6,506.1","5,342.2","5,432.3",1.7,"1,073.8",19.8
3308,2012.04.15 23:00,"7,943.2","6,395.6","5,106.0","5,103.2",-0.1,"1,292.4",25.3
3309,2012.04.16 20:00,"7,943.2","6,587.0","6,049.1","5,931.7",-1.9,655.3,11.0
3310,2012.04.17 20:00,"7,943.2","6,616.3","5,928.8","5,949.5",0.4,666.8,11.2
3311,2012.04.18 11:00,"7,943.2","6,597.4","5,794.5","5,853.1",1.0,744.3,12.7
3312,2012.04.19 20:00,"7,943.2","6,663.8","5,856.7","5,973.6",2.0,690.2,11.6
3313,2012.04.20 20:00,"7,943.2","6,651.5","6,041.3","5,882.7",-2.6,768.8,13.1
3314,2012.04.21 12:00,"7,943.2","6,242.4","5,402.2","5,602.0",3.7,640.4,11.4
3315,2012.04.22 23:00,"7,943.2","6,282.7","5,183.6","5,189.7",0.1,"1,093.0",21.1
3316,2012.04.23 11:00,"7,943.2","6,569.2","5,846.8","5,909.2",1.1,660.0,11.2
3317,2012.04.24 21:00,"7,943.2","6,466.2","6,041.7","5,795.4",-4.1,670.8,11.6
3318,2012.04.25 15:00,"7,943.2","6,566.4","5,865.2","6,018.4",2.6,548.0,9.1
3319,2012.04.26 20:00,"7,943.2","6,641.4","5,872.7","5,857.1",-0.3,784.3,13.4
3320,2012.04.27 15:00,"7,943.2","6,636.7","5,754.3","5,742.0",-0.2,894.7,15.6
3321,2012.04.28 11:00,"7,943.2","6,531.3","5,376.1","5,228.9",-2.7,"1,302.4",24.9
3322,2012.04.29 21:00,"7,943.2","6,301.5","4,970.8","5,006.0",0.8,"1,295.5",25.9
3323,2012.04.30 17:00,"7,943.2","6,361.4","5,661.6","5,730.3",1.2,631.1,11.0
3324,2012.05.01 21:00,"7,943.2","6,398.6","5,747.4","5,346.9",-7.0,"1,051.7",19.7
3325,2012.05.02 15:00,"7,943.2","6,341.9","5,726.1","5,919.4",3.4,422.5,7.1
3326,2012.05.03 15:00,"7,943.2","6,413.6","5,377.3","5,868.1",9.1,545.5,9.3
3327,2012.05.04 15:00,"7,943.2","6,420.6","5,658.4","5,825.4",3.0,595.2,10.2
3328,2012.05.05 21:00,"7,973.2","6,275.3","5,313.5","5,102.3",-4.0,"1,173.0",23.0
3329,2012.05.06 21:00,"7,943.2","6,383.8","4,884.4","4,926.5",0.9,"1,457.3",29.6
3330,2012.05.07 15:00,"7,943.2","6,470.3","5,742.6","5,878.3",2.4,592.0,10.1
3331,2012.05.08 15:00,"7,943.2","6,438.8","5,424.5","5,972.6",10.1,466.2,7.8
3332,2012.05.09 15:00,"7,943.2","6,445.0","5,816.2","5,918.0",1.8,527.0,8.9
3333,2012.05.10 17:00,"7,943.2","6,465.1","5,745.6","5,946.9",3.5,518.2,8.7
3334,2012.05.11 17:00,"7,943.2","6,577.6","5,646.8","5,938.9",5.2,638.7,10.8
3335,2012.05.12 11:00,"7,943.2","6,333.3","5,221.2","5,347.4",2.4,985.9,18.4
3336,2012.05.13 21:00,"7,943.2","6,442.4","4,908.5","5,087.0",3.6,"1,355.4",26.6
3337,2012.05.14 15:00,"7,943.2","6,584.7","5,675.2","6,010.5",5.9,574.2,9.6
3338,2012.05.15 15:00,"7,943.2","6,568.4","5,686.7","5,954.5",4.7,613.9,10.3
3339,2012.05.16 15:00,"7,943.2","6,595.0","5,755.7","5,929.7",3.0,665.3,11.2
3340,2012.05.17 11:00,"7,943.2","6,565.6","5,808.5","5,935.4",2.2,630.2,10.6
3341,2012.05.18 12:00,"7,943.2","6,433.7","5,935.5","5,880.5",-0.9,553.2,9.4
3342,2012.05.19 12:00,"7,943.2","6,276.2","5,422.7","5,405.0",-0.3,871.2,16.1
3343,2012.05.20 21:00,"7,943.2","6,314.0","4,982.2","5,139.6",3.2,"1,174.4",22.9
3344,2012.05.21 17:00,"7,943.2","6,442.5","5,739.5","5,973.8",4.1,468.7,7.8
3345,2012.05.22 15:00,"7,943.2","6,560.0","5,814.2","6,091.5",4.8,468.5,7.7
3346,2012.05.23 15:00,"7,943.2","6,552.9","5,863.7","6,102.9",4.1,450.0,7.4
3347,2012.05.24 15:00,"7,943.2","6,585.5","5,844.4","6,058.3",3.7,527.2,8.7
3348,2012.05.25 15:00,"7,943.2","6,644.4","5,800.6","6,026.2",3.9,618.2,10.3
3349,2012.05.26 12:00,"7,943.2","6,172.0","5,342.0","5,413.1",1.3,758.9,14.0
3350,2012.05.27 21:00,"7,943.2","6,140.3","5,024.9","5,016.5",-0.2,"1,123.8",22.4
3351,2012.05.28 21:00,"7,943.2","6,407.3","5,933.0","5,387.6",-9.2,"1,019.7",18.9
3352,2012.05.29 17:00,"7,943.2","6,509.5","5,861.6","6,011.6",2.6,497.9,8.3
3353,2012.05.30 17:00,"7,943.2","6,588.3","5,778.7","6,039.5",4.5,548.8,9.1
3354,2012.05.31 15:00,"7,943.2","6,516.0","5,879.7","6,099.1",3.7,416.9,6.8
3355,2012.06.01 15:00,"7,943.2","6,509.5","5,844.8","6,041.1",3.4,468.6,7.8
3356,2012.06.02 12:00,"7,943.2","6,222.6","5,380.0","5,612.2",4.3,610.4,10.9
3357,2012.06.03 21:00,"7,943.2","6,437.8","4,920.7","5,186.5",5.4,"1,251.3",24.1
3358,2012.06.04 15:00,"7,943.2","6,693.1","5,307.7","6,220.6",17.2,472.5,7.6
3359,2012.06.05 15:00,"7,943.2","6,711.7","6,023.6","6,295.8",4.5,415.9,6.6
3360,2012.06.06 15:00,"7,943.2","6,608.5","6,151.2","5,913.9",-3.9,694.6,11.7
3361,2012.06.07 15:00,"7,943.2","6,678.1","6,005.8","6,334.0",5.5,344.1,5.4
3362,2012.06.08 15:00,"7,943.2","6,731.7","6,108.7","6,255.6",2.4,476.1,7.6
3363,2012.06.09 15:00,"7,943.2","6,476.3","5,628.6","5,738.3",2.0,738.0,12.9
3364,2012.06.10 21:00,"7,943.2","6,583.8","5,104.7","5,278.8",3.4,"1,305.0",24.7
3365,2012.06.11 15:00,"7,943.2","6,852.0","6,158.7","6,322.2",2.7,529.8,8.4
3366,2012.06.12 15:00,"7,943.2","6,871.3","6,219.6","6,450.6",3.7,420.7,6.5
3367,2012.06.13 15:00,"7,943.2","6,913.2","6,347.1","6,378.0",0.5,535.2,8.4
3368,2012.06.14 17:00,"7,943.2","6,956.1","6,421.1","6,454.6",0.5,501.5,7.8
3369,2012.06.15 12:00,"7,943.2","6,937.5","6,393.5","6,399.0",0.1,538.5,8.4
3370,2012.06.16 12:00,"7,943.2","6,725.0","5,795.3","5,833.0",0.7,892.0,15.3
3371,2012.06.17 21:00,"7,943.2","6,722.8","5,296.5","5,329.8",0.6,"1,393.0",26.1
3372,2012.06.18 15:00,"7,943.2","7,025.4","6,687.2","6,620.5",-1.0,404.9,6.1
3373,2012.06.19 15:00,"7,943.2","7,127.5","6,625.4","6,698.2",1.1,429.3,6.4
3375,2012.06.20 15:00,"7,943.2","7,223.5","6,484.6","6,700.9",3.3,522.6,7.8
3376,2012.06.21 17:00,"7,955.2","7,237.5","6,585.6","6,693.4",1.6,544.1,8.1
3377,2012.06.22 15:00,"7,952.2","7,196.3","6,314.4","6,642.9",5.2,553.4,8.3
3378,2012.06.23 15:00,"7,955.2","7,100.0","5,641.2","6,003.5",6.4,"1,096.5",18.3
3379,2012.06.24 21:00,"7,955.2","6,913.7","5,060.7","5,418.3",7.1,"1,495.4",27.6
3380,2012.06.25 15:00,"7,955.2","7,194.0","6,094.2","6,679.1",9.6,514.9,7.7
3381,2012.06.26 15:00,"7,955.2","7,209.9","6,424.9","6,538.2",1.8,671.7,10.3
3382,2012.06.27 15:00,"7,955.2","7,202.6","6,441.4","6,555.8",1.8,646.8,9.9
3383,2012.06.28 15:00,"7,955.2","7,217.9","6,549.7","6,584.2",0.5,633.7,9.6
3384,2012.06.29 15:00,"7,955.2","7,182.3","6,635.8","6,739.0",1.6,443.3,6.6
3385,2012.06.30 12:00,"7,955.2","6,826.8","5,961.3","5,923.0",-0.6,903.8,15.3
3386,2012.07.01 21:00,"7,955.2","7,009.6","5,333.2","5,316.0",-0.3,"1,693.6",31.9
3387,2012.07.02 15:00,"7,955.2","7,148.1","6,534.6","6,564.2",0.9,583.9,8.9
3388,2012.07.03 15:00,"7,955.2","7,168.1","6,612.8","6,643.3",0.5,524.8,7.9
3389,2012.07.04 15:00,"7,955.2","7,244.9","6,506.0","6,785.8",4.3,459.1,6.8
3390,2012.07.05 15:00,"7,955.2","7,231.8","6,462.2","6,637.8",2.7,594.0,8.9
3391,2012.07.06 15:00,"7,955.2","7,238.5","6,428.3","6,558.2",2.0,680.3,10.4
3392,2012.07.07 12:00,"7,955.2","7,206.2","5,804.0","5,789.9",-0.2,"1,416.3",24.5
3393,2012.07.08 21:00,"7,955.2","7,196.3","5,359.3","5,405.7",0.9,"1,790.6",33.1
3394,2012.07.09 17:00,"7,955.2","7,308.1","6,424.0","6,875.1",7.0,433.0,6.3
3395,2012.07.10 15:00,"7,955.2","7,399.3","6,523.7","6,796.1",4.2,603.2,8.9
3396,2012.07.11 15:00,"7,955.2","7,484.0","6,608.7","6,786.2",2.7,697.8,10.3
3397,2012.07.12 15:00,"7,955.2","7,443.8","6,648.0","6,774.0",1.9,669.8,9.9
3398,2012.07.13 15:00,"7,955.2","7,457.4","6,714.0","6,854.3",2.1,603.1,8.8
3399,2012.07.14 12:00,"7,955.2","7,419.2","6,102.8","5,992.2",-1.8,"1,427.0",23.8
3400,2012.07.15 21:00,"7,955.2","7,513.4","5,651.8","5,371.4",-5.0,"2,142.0",39.9
3401,2012.07.16 15:00,"7,955.2","7,456.0","7,095.6","6,444.2",-9.2,"1,011.8",15.7
3402,2012.07.17 15:00,"7,955.2","7,469.0","7,139.3","6,619.7",-7.3,849.3,12.8
3403,2012.07.18 15:00,"7,955.2","7,493.1","7,035.0","6,895.2",-2.0,597.9,8.1
3404,2012.07.19 15:00,"7,955.2","7,511.3","6,917.3","6,787.1",-1.9,724.2,10.7
3405,2012.07.20 15:00,"7,955.2","7,540.2","6,610.5","6,902.1",4.4,638.1,9.2
3406,2012.07.21 15:00,"8,055.2","7,335.1","6,133.9","6,251.2",1.9,"1,083.9",17.3
3407,2012.07.22 21:00,"8,055.2","7,520.6","5,543.5","5,790.0",4.5,"1,730.6",29.9
3408,2012.07.23 15:00,"8,055.2","7,724.6","6,796.5","7,259.5",6.8,465.1,6.4
3409,2012.07.24 15:00,"8,055.2","7,732.4","6,896.4","7,291.3",5.7,441.1,6.0
3410,2012.07.25 15:00,"8,055.2","7,690.6","6,746.4","7,278.4",7.9,412.2,5.7
3411,2012.07.26 15:00,"8,055.2","7,717.9","6,794.2","7,263.0",6.9,454.9,6.3
3412,2012.07.27 12:00,"8,055.2","7,756.3","6,830.7","7,270.4",6.4,485.9,6.7
3413,2012.07.28 15:00,"8,055.2","7,441.6","5,843.9","6,468.0",10.7,973.6,15.1
3414,2012.07.29 21:00,"8,055.2","7,576.9","5,432.6","6,077.9",11.9,"1,499.0",24.7
3415,2012.07.30 15:00,"8,055.2","7,647.8","5,794.2","6,985.6",20.6,662.2,9.5
3416,2012.07.31 15:00,"8,055.2","7,592.7","5,930.6","7,076.3",19.3,516.4,7.3
3417,2012.08.01 15:00,"8,155.2","7,517.3","6,124.4","6,852.5",11.9,664.8,9.7
3418,2012.08.02 15:00,"8,155.2","7,500.4","6,512.4","6,731.4",3.4,769,11.4
3419,2012.08.03 15:00,"8,155.2","7,468.6","6,795.1","6,685.1",-1.6,783.5,11.7
3420,2012.08.04 21:00,"8,155.2","7,370.8","6,176.7","6,227.9",0.8,"1,142.9",18.4
3421,2012.08.05 21:00,"8,155.2","7,549.8","5,700.3","6,323.6",10.9,"1,226.2",19.4
3422,2012.08.06 15:00,"8,155.2","7,708.2","6,678.4","7,429.1",11.2,279.1,3.8
3423,2012.08.07 15:00,"8,155.2","7,690.4","6,752.3","7,365.3",9.1,325.1,4.4
3424,2012.08.08 15:00,"8,155.2","7,669.8","6,777.6","7,249.7",7.0,420.1,5.8
3425,2012.08.09 15:00,"8,155.2","7,709.3","6,958.7","7,294.0",4.8,415.3,5.7
3426,2012.08.10 12:00,"8,155.2","7,703.9","6,811.2","7,028.8",3.2,675.1,9.6
3427,2012.08.11 15:00,"8,155.2","7,614.9","6,092.7","6,352.4",4.3,"1,262.5",19.9
3428,2012.08.12 21:00,"8,155.2","7,783.9","5,535.2","5,796.0",4.7,"1,987.9",34.3
3429,2012.08.13 15:00,"8,155.2","7,763.7","5,982.6","6,909.0",15.5,854.7,12.4
3430,2012.08.14 15:00,"8,155.2","7,757.4","6,864.9","6,901.8",0.5,855.6,12.4
3431,2012.08.15 12:00,"8,155.2","7,771.1","6,764.5","6,238.7",-7.8,"1,532.4",24.6
3432,2012.08.16 15:00,"8,155.2","7,783.6","6,752.7","6,948.1",2.9,835.5,12.0
3433,2012.08.17 15:00,"8,155.2","7,789.7","6,582.8","7,113.5",8.1,676.2,9.5
3434,2012.08.18 12:00,"8,155.2","7,697.6","5,732.2","6,376.8",11.3,"1,320.8",20.7
3435,2012.08.19 21:00,"8,155.2","7,661.2","5,311.6","5,936.0",11.8,"1,725.2",29.1
3436,2012.08.20 15:00,"8,155.2","7,665.1","6,426.1","7,105.9",10.6,559.2,7.9
3437,2012.08.21 15:00,"8,155.2","7,685.5","6,357.8","7,099.2",11.7,586.3,8.3
3438,2012.08.22 11:00,"8,155.2","7,714.5","6,395.9","6,603.7",3.3,"1,110.8",16.8
3439,2012.08.23 15:00,"8,155.2","7,698.5","6,528.5","6,496.0",-0.5,"1,202.5",18.5
3440,2012.08.24 15:00,"8,155.2","7,697.4","6,622.6","6,370.8",-3.8,"1,326.6",20.8
3441,2012.08.25 15:00,"8,155.2","7,526.1","6,094.4","6,059.9",-0.6,"1,466.2",24.2
3442,2012.08.26 21:00,"8,155.2","7,649.1","5,694.1","5,806.8",2.0,"1,842.3",31.7
3443,2012.08.27 15:00,"8,155.2","7,647.4","7,076.7","7,104.6",0.4,542.8,7.6
3444,2012.08.28 15:00,"8,155.2","7,452.7","7,174.5","6,571.5",-8.4,881.2,13.4
3445,2012.08.29 15:00,"8,155.2","7,745.9","7,219.4","6,878.0",-4.7,867.9,12.6
3446,2012.08.30 11:00,"8,155.2","7,786.2","7,052.9","6,584.0",-6.7,"1,202.2",18.3
3447,2012.08.31 15:00,"8,155.2","7,822.3","7,106.1","6,478.8",-8.8,"1,343.5",20.7
3448,2012.09.01 15:00,"8,155.2","7,571.7","6,197.7","5,819.6",-6.1,"1,752.1",30.1
3449,2012.09.02 20:00,"8,155.2","7,615.3","5,486.1","5,460.2",-0.5,"2,155.1",39.5
3450,2012.09.03 15:00,"8,155.2","7,711.1","6,659.4","6,769.3",1.7,941.8,13.9
3451,2012.09.04 15:00,"8,155.2","7,725.7","6,627.8","6,632.4",0.1,"1,093.3",16.5
3452,2012.09.05 15:00,"8,155.2","7,791.7","6,499.0","6,556.6",0.9,"1,235.1",18.8
3453,2012.09.06 15:00,"8,155.2","7,740.8","6,452.4","6,409.6",-0.7,"1,331.2",20.8
3454,2012.09.07 15:00,"8,155.2","7,732.9","6,229.3","6,486.0",4.1,"1,246.9",19.2
3455,2012.09.08 12:00,"8,155.2","7,675.3","5,180.3","5,695.3",9.9,"1,980.0",34.8
3456,2012.09.09 20:00,"8,155.2","7,666.3","4,502.1","5,260.7",16.9,"2,405.6",45.7
3457,2012.09.10 15:00,"8,155.2","7,653.2","4,299.3","6,338.2",47.4,"1,315.0",20.7
3458,2012.09.11 15:00,"8,155.2","7,705.4","4,804.3","6,369.0",32.6,"1,336.4",21.0
3459,2012.09.12 15:00,"8,155.2","7,711.4","5,875.4","6,359.8",8.2,"1,351.6",21.3
3460,2012.09.13 15:00,"8,155.2","7,764.6","6,728.1","6,373.0",-5.3,"1,391.6",21.8
3461,2012.09.14 11:00,"8,155.2","7,776.8","6,740.5","6,146.1",-8.8,"1,630.7",26.5
3462,2012.09.15 12:00,"8,155.2","7,630.3","6,293.6","5,581.4",-11.3,"2,048.9",36.7
3463,2012.09.16 20:00,"8,155.2","7,463.4","5,273.8","5,205.3",-1.3,"2,258.1",43.4
3464,2012.09.17 11:00,"8,155.2","7,389.5","5,922.7","6,051.7",2.2,"1,337.8",22.1
3465,2012.09.18 15:00,"8,155.2","7,422.7","5,917.2","6,163.2",4.2,"1,259.5",20.4
3466,2012.09.19 15:00,"8,155.2","7,506.5","5,873.7","6,155.2",4.8,"1,351.3",22.0
3467,2012.09.20 20:00,"8,155.2","7,458.2","5,970.7","6,193.3",3.7,"1,264.9",20.4
3468,2012.09.21 15:00,"8,155.2","7,449.8","5,950.0","6,150.4",3.4,"1,299.4",21.1
3469,2012.09.22 12:00,"8,155.2","7,287.7","5,436.6","5,607.4",3.1,"1,633.4",29.1
3470,2012.09.23 20:00,"8,155.2","7,287.7","5,147.9","5,264.8",2.3,"2,022.9",38.4
3471,2012.09.24 15:00,"8,155.2","7,178.7","6,001.8","6,195.5",3.2,983.2,15.9
3472,2012.09.25 15:00,"8,155.2","7,194.3","6,100.3","6,199.9",1.6,994.4,16.0
3473,2012.09.26 15:00,"8,155.2","7,241.0","5,996.3","6,184.9",3.2,"1,056.1",17.1
3474,2012.09.27 15:00,"8,155.2","7,155.2","6,027.4","6,098.8",1.2,"1,056.4",17.3
3475,2012.09.28 11:00,"8,155.2","7,288.6","5,751.6","5,868.6",2.0,"1,420.0",24.2
3476,2012.09.29 01:00,"8,155.2","6,840.4","5,240.4","4,604.8",-12.1,"2,235.6",48.5
3477,2012.09.30 23:00,"8,155.2","6,855.6","4,945.4","4,130.2",-16.5,"2,725.4",66.0
3478,2012.10.01 20:00,"8,155.2","6,834.8","5,302.4","4,407.9",-16.9,"2,426.9",55.1
3479,2012.10.02 20:00,"8,155.2","6,282.6","5,928.2","4,877.8",-17.7,"1,404.8",28.8
3480,2012.10.03 20:00,"8,155.2","6,306.2","5,918.2","5,192.5",-12.3,"1,113.7",21.4
3481,2012.10.04 19:00,"8,155.2","6,691.9","6,008.6","5,654.9",-0.9,737.0,12.4
3482,2012.10.05 19:00,"8,155.2","6,740..3","5,967.4","6,013.8",0.8,726.5,12.1
3483,2012.10.06 12:00,"8,155.2","6,530.6","5,373.7","5,540.1",3.1,990.5,17.9
3484,2012.10.07 20:00,"8,155.2","6,599.0","5,084.2","5,145.7",1.2,"1,453.3",28.2
3485,2012.10.08 19:00,"8,159.3","6,652.9","6,071.2","6,035.9",-0.6,617.0,10.2
3486,2012.10.09 19:00,"8,159.3","6,697.2","6,069.1","6,097.2",0.5,600.0,9.8
3487,2012.10.10 19:00,"8,159.3","6,631.6","6,047.6","6,009.9",-0.6,621.7,10.3
3488,2012.10.11 19:00,"8,159.3","6,703.2","6,090.7","6,116.9",0.4,586.3,9.6
3489,2012.10.12 19:00,"8,159.3","6,713.0","6,004.4","5,978.0",-0.4,735.0,12.3
3490,2012.10.13 11:00,"8,159.3","6,375.8","5,396.2","5,363.2",-0.6,"1,012.6",18.9
3491,2012.10.14 20:00,"8,159.3","6,557.0","5,095.7","5,081.5",-0.3,"1,475.5",29.0
3492,2012.10.15 19:00,"8,159.3","6,646.8","6,110.7","6,019.6",-1.5,627.2,10.4
3493,2012.10.16 19:00,"8,159.3","6,706.6","6,144.8","6,081.4",-1.0,625.2,10.3
3494,2012.10.17 19:00,"8,159.3","6,717.4","6,064.4","6,025.7",-0.6,691.7,11.5
3495,2012.10.18 19:00,"8,159.3","6,690.3","6,134.3","6,103.9",-0.5,586.4,9.6
3496,2012.10.19 19:00,"8,159.3","6,830.4","6,055.4","6,002.0",-0.9,828.4,13.8
3497,2012.10.20 11:00,"8,159.3","6,740.1","5,462.1","5,417.4",-0.8,"1,322.7",24.4
